cust_code,cust_price_sensitivity,cust_lifestage
CUST0000184526,Less Affluent,Older Adults
CUST0000843047,unclassified,Other
CUST0000446384,Mid Market,Other
CUST0000267709,Up Market,Other
CUST0000409108,Less Affluent,Other
CUST0000208854,Up Market,Other
CUST0000157717,Mid Market,Pensioners
CUST0000058498,Mid Market,Other
CUST0000530036,unclassified,Other
CUST0000848525,Less Affluent,Other
CUST0000639103,Mid Market,Young Adults
CUST0000637538,Mid Market,Other
CUST0000219524,Up Market,Pensioners
CUST0000493196,Up Market,Other
CUST0000170500,unclassified,Other
CUST0000176387,Less Affluent,Older Adults
CUST0000538076,Less Affluent,Other
CUST0000369227,Up Market,Other
CUST0000358344,Less Affluent,Other
CUST0000223323,Up Market,
CUST0000653413,Less Affluent,Other
CUST0000766155,Less Affluent,
CUST0000014241,Up Market,Other
CUST0000103784,Less Affluent,Young Adults
CUST0000419057,unclassified,Pensioners
CUST0000436344,Less Affluent,
CUST0000977162,Less Affluent,
CUST0000370368,Mid Market,Other
CUST0000725482,unclassified,Other
CUST0000824998,Up Market,Other
CUST0000280690,unclassified,Other
CUST0000903478,unclassified,Other
CUST0000070207,Mid Market,Other
CUST0000149006,Mid Market,Other
CUST0000176701,Up Market,
CUST0000746315,Mid Market,Older Families
CUST0000175470,Mid Market,Other
CUST0000277824,Mid Market,Other
CUST0000585874,Less Affluent,
CUST0000423572,Mid Market,Older Adults
CUST0000711734,unclassified,Other
CUST0000569626,Less Affluent,Other
CUST0000928006,unclassified,Other
CUST0000984916,unclassified,Other
CUST0000691024,Mid Market,Other
CUST0000513470,Less Affluent,Other
CUST0000725592,Mid Market,Other
CUST0000066462,Up Market,Other
CUST0000662710,unclassified,Other
CUST0000422146,unclassified,Other
CUST0000303669,unclassified,Other
CUST0000359212,Mid Market,Older Adults
CUST0000090870,unclassified,Other
CUST0000092637,Mid Market,Pensioners
CUST0000429836,Less Affluent,Young Adults
CUST0000641644,unclassified,Other
CUST0000868727,Less Affluent,Pensioners
CUST0000890978,Less Affluent,Other
CUST0000193209,Mid Market,Other
CUST0000303963,unclassified,Other
CUST0000588744,unclassified,Other
CUST0000563785,Mid Market,Other
CUST0000854324,Mid Market,Young Adults
CUST0000814921,unclassified,Other
CUST0000635526,Less Affluent,Other
CUST0000868218,unclassified,Other
CUST0000006976,Less Affluent,
CUST0000924904,Mid Market,Other
CUST0000148683,unclassified,Other
CUST0000637466,Mid Market,
CUST0000971178,Mid Market,Other
CUST0000832979,Less Affluent,
CUST0000084519,Mid Market,Other
CUST0000470078,Mid Market,Other
CUST0000974742,unclassified,Other
CUST0000957056,Less Affluent,Young Adults
CUST0000516130,Mid Market,Other
CUST0000206721,Up Market,Older Adults
CUST0000827575,unclassified,Other
CUST0000111779,Mid Market,Other
CUST0000540496,unclassified,Other
CUST0000772017,Less Affluent,Other
CUST0000418352,unclassified,Other
CUST0000306843,Up Market,
CUST0000843133,unclassified,Other
CUST0000633837,Up Market,Other
CUST0000964168,Up Market,Other
CUST0000738078,unclassified,Young Families
CUST0000741685,unclassified,Other
CUST0000274165,Mid Market,Other
CUST0000994430,Less Affluent,Other
CUST0000512453,Mid Market,Other
CUST0000782392,unclassified,Other
CUST0000281353,Mid Market,Other
CUST0000589174,Up Market,Other
CUST0000827111,unclassified,Other
CUST0000861965,Mid Market,Older Adults
CUST0000367323,Mid Market,Other
CUST0000421890,Mid Market,Other
CUST0000618249,Mid Market,Other
CUST0000095092,Less Affluent,Other
CUST0000359344,Less Affluent,Young Families
CUST0000657147,unclassified,Other
CUST0000391910,Mid Market,Young Adults
CUST0000928368,unclassified,Other
CUST0000373241,Mid Market,Older Families
CUST0000678300,Less Affluent,Other
CUST0000361973,unclassified,Other
CUST0000889299,unclassified,Other
CUST0000299443,Mid Market,Young Families
CUST0000364263,Less Affluent,Other
CUST0000017681,unclassified,
CUST0000800320,Mid Market,Other
CUST0000369539,Mid Market,Other
CUST0000697309,unclassified,Young Adults
CUST0000760869,Mid Market,Other
CUST0000256124,Up Market,Pensioners
CUST0000637775,Up Market,
CUST0000405265,Less Affluent,Other
CUST0000640095,Mid Market,Young Families
CUST0000561413,Up Market,
CUST0000809677,unclassified,Other
CUST0000335632,Up Market,Young Adults
CUST0000614041,Up Market,Older Adults
CUST0000251322,Mid Market,Young Families
CUST0000655517,Up Market,Other
CUST0000142685,unclassified,Other
CUST0000912092,Less Affluent,
CUST0000931886,Less Affluent,Pensioners
CUST0000329420,unclassified,Other
CUST0000874677,Up Market,Other
CUST0000369724,unclassified,Other
CUST0000910724,unclassified,Other
CUST0000574975,Less Affluent,Other
CUST0000694841,unclassified,Older Adults
CUST0000948711,unclassified,Other
CUST0000610382,Less Affluent,Pensioners
CUST0000673744,Mid Market,Other
CUST0000176705,Up Market,Other
CUST0000873218,Less Affluent,Other
CUST0000583287,Mid Market,Other
CUST0000175277,unclassified,Other
CUST0000728571,Less Affluent,
CUST0000105001,Mid Market,Other
CUST0000599487,Up Market,Other
CUST0000988276,Up Market,Other
CUST0000188001,Mid Market,Other
CUST0000992596,Up Market,Young Families
CUST0000941570,Less Affluent,Other
CUST0000897490,Less Affluent,Young Families
CUST0000890781,unclassified,Other
CUST0000389065,Less Affluent,Other
CUST0000588050,Up Market,Other
CUST0000042355,Up Market,Other
CUST0000831705,Mid Market,Older Adults
CUST0000817461,unclassified,Other
CUST0000670651,Up Market,Other
CUST0000522088,Mid Market,Young Adults
CUST0000119837,Mid Market,Other
CUST0000645503,unclassified,Other
CUST0000362904,Less Affluent,Other
CUST0000562188,Up Market,Other
CUST0000436141,Mid Market,Other
CUST0000984478,Mid Market,Other
CUST0000724406,Mid Market,Young Adults
CUST0000562526,unclassified,Other
CUST0000708142,unclassified,Other
CUST0000817685,Less Affluent,Other
CUST0000611042,unclassified,Other
CUST0000507899,Less Affluent,Other
CUST0000976863,Mid Market,Other
CUST0000927524,Less Affluent,
CUST0000218633,Mid Market,Older Adults
CUST0000906952,Up Market,Other
CUST0000346656,Less Affluent,Older Adults
CUST0000448626,Less Affluent,Other
CUST0000645292,Mid Market,Other
CUST0000682771,Less Affluent,Other
CUST0000752545,Mid Market,Other
CUST0000083736,Less Affluent,Other
CUST0000400484,Mid Market,Young Families
CUST0000542501,unclassified,Other
CUST0000525324,Mid Market,Older Adults
CUST0000951874,Less Affluent,Older Families
CUST0000461568,Mid Market,Young Adults
CUST0000942893,unclassified,Other
CUST0000509133,Mid Market,Other
CUST0000124935,unclassified,Older Adults
CUST0000149391,Mid Market,Other
CUST0000573703,Less Affluent,Older Families
CUST0000157175,unclassified,Other
CUST0000056276,Mid Market,Older Adults
CUST0000633460,Less Affluent,Pensioners
CUST0000325091,Up Market,Pensioners
CUST0000955839,Up Market,Other
CUST0000012535,Less Affluent,Other
CUST0000212431,Less Affluent,Other
CUST0000402511,Mid Market,
CUST0000407343,Less Affluent,Older Adults
CUST0000174615,Mid Market,Young Adults
CUST0000529313,Mid Market,
CUST0000977878,Mid Market,Other
CUST0000980026,Mid Market,Other
CUST0000239627,unclassified,Other
CUST0000013675,unclassified,Other
CUST0000308522,Mid Market,Other
CUST0000515337,Mid Market,Older Adults
CUST0000810116,Mid Market,Other
CUST0000933740,Less Affluent,Other
CUST0000620656,Mid Market,Other
CUST0000776361,unclassified,Young Families
CUST0000273017,Mid Market,Other
CUST0000611030,Less Affluent,Other
CUST0000008235,Less Affluent,Other
CUST0000399865,Mid Market,Other
CUST0000825713,Less Affluent,Other
CUST0000504248,Up Market,Other
CUST0000830456,unclassified,Other
CUST0000735801,Up Market,Other
CUST0000076078,Less Affluent,Pensioners
CUST0000789114,Mid Market,
CUST0000888525,Mid Market,Young Families
CUST0000044868,unclassified,Other
CUST0000478589,Up Market,Other
CUST0000191248,Up Market,Older Adults
CUST0000248193,Mid Market,Other
CUST0000308433,Less Affluent,Other
CUST0000809605,Less Affluent,
CUST0000135244,Less Affluent,Other
CUST0000130703,Up Market,Other
CUST0000957087,Up Market,Other
CUST0000181741,Up Market,Other
CUST0000905133,Mid Market,Young Adults
CUST0000197476,Less Affluent,Other
CUST0000827856,unclassified,Other
CUST0000249608,Up Market,Older Adults
CUST0000843554,Mid Market,
CUST0000409997,Less Affluent,Young Adults
CUST0000384431,Less Affluent,Other
CUST0000125490,unclassified,Other
CUST0000115401,Less Affluent,Other
CUST0000313426,Mid Market,Other
CUST0000744032,unclassified,Pensioners
CUST0000007540,unclassified,Other
CUST0000864525,Mid Market,Other
CUST0000700137,Up Market,Other
CUST0000139227,Up Market,Pensioners
CUST0000840344,Less Affluent,Young Families
CUST0000379798,unclassified,Young Families
CUST0000928010,Mid Market,Other
CUST0000056849,Up Market,Young Adults
CUST0000492732,Up Market,Young Adults
CUST0000824986,Less Affluent,Older Adults
CUST0000452948,Mid Market,Young Adults
CUST0000058615,unclassified,Other
CUST0000918756,unclassified,Young Adults
CUST0000594479,Up Market,Older Adults
CUST0000861880,unclassified,Other
CUST0000257511,Less Affluent,Other
CUST0000115400,Up Market,Young Adults
CUST0000823558,Less Affluent,Other
CUST0000271479,unclassified,Other
CUST0000650760,unclassified,Other
CUST0000449572,unclassified,Other
CUST0000722574,unclassified,Other
CUST0000675272,Up Market,Other
CUST0000248266,Mid Market,Other
CUST0000129368,Up Market,Other
CUST0000588300,Mid Market,
CUST0000514917,Up Market,Other
CUST0000001400,Mid Market,Other
CUST0000925582,Mid Market,Other
CUST0000371579,Less Affluent,Other
CUST0000215116,Less Affluent,Other
CUST0000137649,Less Affluent,
CUST0000315095,Mid Market,Young Adults
CUST0000398363,Up Market,Other
CUST0000298739,Mid Market,Other
CUST0000918624,Mid Market,
CUST0000631798,Less Affluent,Other
CUST0000721310,Up Market,Other
CUST0000689173,unclassified,Other
CUST0000110607,Less Affluent,Older Adults
CUST0000019987,unclassified,Other
CUST0000361910,Less Affluent,Other
CUST0000843768,Mid Market,Other
CUST0000860135,unclassified,Other
CUST0000970138,Less Affluent,Young Adults
CUST0000611821,Less Affluent,Other
CUST0000768676,unclassified,Other
CUST0000066762,Up Market,Older Families
CUST0000964472,unclassified,Other
CUST0000552553,unclassified,Other
CUST0000000013,Mid Market,Young Families
CUST0000224335,Up Market,Older Families
CUST0000151506,unclassified,Other
CUST0000019986,Mid Market,Other
CUST0000893429,Up Market,Other
CUST0000625641,Mid Market,Other
CUST0000580148,Mid Market,Young Adults
CUST0000007046,Mid Market,Young Adults
CUST0000071511,unclassified,Other
CUST0000572613,Up Market,Other
CUST0000366900,Less Affluent,Other
CUST0000173051,unclassified,Other
CUST0000883787,Mid Market,Older Families
CUST0000874583,Less Affluent,Young Adults
CUST0000720755,Mid Market,Young Families
CUST0000951964,Up Market,Pensioners
CUST0000865565,Up Market,Other
CUST0000391025,Mid Market,Other
CUST0000193118,Less Affluent,Other
CUST0000719018,unclassified,Other
CUST0000145181,Up Market,Other
CUST0000393760,Up Market,Young Families
CUST0000224232,Mid Market,Young Families
CUST0000441137,Less Affluent,Other
CUST0000652578,Less Affluent,Young Adults
CUST0000651171,Mid Market,
CUST0000359971,Less Affluent,Young Families
CUST0000664935,Up Market,Young Adults
CUST0000649480,Less Affluent,
CUST0000896618,Less Affluent,Young Adults
CUST0000227053,Up Market,Pensioners
CUST0000024790,unclassified,Young Adults
CUST0000364465,unclassified,Other
CUST0000650723,Up Market,Other
CUST0000215484,Mid Market,Other
CUST0000107333,Up Market,Other
CUST0000243024,Mid Market,Other
CUST0000981494,Up Market,Other
CUST0000044799,Mid Market,Other
CUST0000050163,Less Affluent,Other
CUST0000435142,Mid Market,Other
CUST0000694962,Less Affluent,Young Adults
CUST0000531031,Less Affluent,Young Families
CUST0000900895,Up Market,Young Adults
CUST0000887660,unclassified,Other
CUST0000134361,Mid Market,
CUST0000782307,unclassified,Other
CUST0000397690,unclassified,Other
CUST0000618279,Mid Market,Other
CUST0000143069,unclassified,Other
CUST0000564261,unclassified,Other
CUST0000728841,Up Market,Other
CUST0000232167,Mid Market,Young Families
CUST0000648598,Up Market,Other
CUST0000985595,unclassified,Other
CUST0000698395,Mid Market,Other
CUST0000788315,Mid Market,Older Adults
CUST0000667758,Mid Market,Other
CUST0000353845,unclassified,Other
CUST0000309803,unclassified,Other
CUST0000535397,unclassified,Other
CUST0000836537,Less Affluent,Other
CUST0000241970,unclassified,Older Adults
CUST0000463779,Up Market,Other
CUST0000092719,Mid Market,Young Adults
CUST0000991150,unclassified,Other
CUST0000285276,Less Affluent,Other
CUST0000546350,Mid Market,Young Families
CUST0000085841,Less Affluent,
CUST0000120837,Less Affluent,
CUST0000537762,Mid Market,
CUST0000716427,Mid Market,Other
CUST0000248020,unclassified,Other
CUST0000583841,unclassified,Young Families
CUST0000203491,Less Affluent,
CUST0000650255,Up Market,Young Adults
CUST0000054756,Less Affluent,Young Families
CUST0000993845,unclassified,Other
CUST0000781911,Up Market,Other
CUST0000785984,Up Market,Other
CUST0000758403,Less Affluent,
CUST0000009875,unclassified,Other
CUST0000482536,unclassified,Other
CUST0000214212,Less Affluent,Other
CUST0000109509,unclassified,Other
CUST0000608663,Less Affluent,Other
CUST0000487927,Less Affluent,Other
CUST0000673133,unclassified,Other
CUST0000126343,Mid Market,Other
CUST0000402181,Less Affluent,Other
CUST0000185571,Mid Market,
CUST0000946961,unclassified,Other
CUST0000496244,Less Affluent,Other
CUST0000712379,unclassified,Other
CUST0000307403,Mid Market,Other
CUST0000768576,unclassified,Other
CUST0000486923,Up Market,Young Adults
CUST0000361611,unclassified,Other
CUST0000672930,Up Market,Other
CUST0000509249,unclassified,Other
CUST0000534546,unclassified,Other
CUST0000680694,Mid Market,Other
CUST0000189714,unclassified,Other
CUST0000249820,unclassified,Other
CUST0000807319,Mid Market,Young Adults
CUST0000974781,Up Market,Other
CUST0000455930,Mid Market,Other
CUST0000183230,Mid Market,Other
CUST0000746809,Mid Market,Other
CUST0000429833,Up Market,Young Families
CUST0000092201,Mid Market,Other
CUST0000014855,Up Market,Older Adults
CUST0000845098,Mid Market,Other
CUST0000055165,Up Market,Older Adults
CUST0000726483,unclassified,Other
CUST0000091625,Up Market,Young Adults
CUST0000952310,Mid Market,Older Families
CUST0000664278,Mid Market,Other
CUST0000378448,Up Market,Other
CUST0000130724,Up Market,Other
CUST0000374522,Up Market,Other
CUST0000460021,unclassified,Other
CUST0000986342,unclassified,Other
CUST0000556589,Less Affluent,Other
CUST0000584170,Mid Market,Other
CUST0000164777,Mid Market,Young Adults
CUST0000177733,unclassified,Other
CUST0000565188,Less Affluent,Other
CUST0000193956,Up Market,Other
CUST0000325746,Less Affluent,Other
CUST0000244127,Mid Market,Other
CUST0000856477,unclassified,Other
CUST0000723580,Less Affluent,Older Families
CUST0000517596,Up Market,Older Adults
CUST0000569576,unclassified,Other
CUST0000878193,Up Market,Other
CUST0000567102,Less Affluent,Other
CUST0000335292,unclassified,Young Adults
CUST0000971633,Up Market,
CUST0000861374,Less Affluent,Other
CUST0000880262,unclassified,Other
CUST0000199713,Mid Market,Other
CUST0000756098,Mid Market,Other
CUST0000253102,Mid Market,Older Families
CUST0000379456,unclassified,Other
CUST0000263560,unclassified,Other
CUST0000720080,Mid Market,
CUST0000155767,Less Affluent,Young Families
CUST0000888640,Mid Market,Young Adults
CUST0000292555,Up Market,Other
CUST0000850628,unclassified,Other
CUST0000217740,unclassified,Other
CUST0000421071,Up Market,Other
CUST0000329240,Mid Market,Other
CUST0000855054,Mid Market,Other
CUST0000084889,unclassified,Other
CUST0000583944,unclassified,Young Adults
CUST0000515740,Mid Market,Older Adults
CUST0000531774,Less Affluent,Young Adults
CUST0000313294,Mid Market,Other
CUST0000994627,Mid Market,Older Adults
CUST0000255269,unclassified,Other
CUST0000902161,Mid Market,Other
CUST0000081109,unclassified,Other
CUST0000169377,Up Market,Other
CUST0000884491,Mid Market,Other
CUST0000355507,unclassified,Other
CUST0000601096,Mid Market,Other
CUST0000891288,unclassified,Other
CUST0000816691,Less Affluent,Young Adults
CUST0000744653,Mid Market,
CUST0000617762,unclassified,Other
CUST0000294865,Less Affluent,Other
CUST0000161404,Up Market,Other
CUST0000940774,unclassified,Other
CUST0000360293,Mid Market,Other
CUST0000066327,unclassified,Other
CUST0000830969,Up Market,Young Adults
CUST0000716624,Mid Market,Young Families
CUST0000257769,Mid Market,Young Adults
CUST0000499735,unclassified,Other
CUST0000763358,Up Market,Young Adults
CUST0000664070,Mid Market,Older Families
CUST0000219536,unclassified,Other
CUST0000867461,Up Market,Other
CUST0000228788,Mid Market,Older Families
CUST0000459983,Mid Market,Other
CUST0000975006,Less Affluent,Other
CUST0000662729,Up Market,Other
CUST0000204592,Less Affluent,Other
CUST0000364233,Less Affluent,Young Adults
CUST0000923274,Less Affluent,Other
CUST0000198486,Less Affluent,
CUST0000142966,unclassified,Other
CUST0000365104,unclassified,Other
CUST0000812640,Less Affluent,Other
CUST0000867258,Less Affluent,Other
CUST0000109728,Mid Market,Older Adults
CUST0000767153,unclassified,Other
CUST0000510889,Less Affluent,Other
CUST0000129677,Up Market,Other
CUST0000279161,Mid Market,Other
CUST0000948445,Mid Market,Young Adults
CUST0000120799,Mid Market,Older Families
CUST0000426871,Mid Market,Young Adults
CUST0000967247,Mid Market,Other
CUST0000132844,Mid Market,Other
CUST0000613366,Up Market,
CUST0000343466,Less Affluent,Other
CUST0000451951,Mid Market,
CUST0000850267,Mid Market,
CUST0000543360,Mid Market,Older Adults
CUST0000153576,Up Market,Other
CUST0000304008,Mid Market,Other
CUST0000091646,Mid Market,Other
CUST0000165485,Up Market,Other
CUST0000834029,Less Affluent,Other
CUST0000063144,unclassified,Other
CUST0000488814,Up Market,Young Families
CUST0000476648,unclassified,Other
CUST0000987552,Less Affluent,Young Adults
CUST0000560317,Less Affluent,Other
CUST0000864577,Mid Market,
CUST0000755583,Mid Market,
CUST0000535045,Up Market,Other
CUST0000692984,Mid Market,Young Adults
CUST0000255395,Less Affluent,Young Adults
CUST0000725392,unclassified,Other
CUST0000581084,unclassified,Other
CUST0000232995,unclassified,Other
CUST0000224690,unclassified,Other
CUST0000387168,Up Market,Other
CUST0000098598,unclassified,Other
CUST0000793613,unclassified,Other
CUST0000576479,unclassified,Other
CUST0000885752,Less Affluent,Young Families
CUST0000049271,unclassified,Other
CUST0000597356,unclassified,
CUST0000485086,Mid Market,Young Adults
CUST0000888275,unclassified,Other
CUST0000342567,unclassified,Other
CUST0000795550,Less Affluent,Young Adults
CUST0000650053,Mid Market,
CUST0000025292,Up Market,Other
CUST0000315924,Mid Market,Other
CUST0000639696,unclassified,Young Families
CUST0000638750,unclassified,Other
CUST0000049454,Up Market,Older Adults
CUST0000755563,Less Affluent,Other
CUST0000327087,unclassified,
CUST0000349056,Less Affluent,
CUST0000500812,Mid Market,
CUST0000156940,unclassified,Other
CUST0000556890,Up Market,Other
CUST0000157795,Less Affluent,Other
CUST0000406083,Mid Market,Young Adults
CUST0000248760,Up Market,Other
CUST0000965879,Mid Market,
CUST0000060281,Less Affluent,Older Adults
CUST0000852161,Less Affluent,Pensioners
CUST0000367459,Less Affluent,Other
CUST0000848260,unclassified,Other
CUST0000169503,unclassified,Other
CUST0000320265,unclassified,Other
CUST0000912168,Up Market,Other
CUST0000427301,unclassified,Other
CUST0000414813,unclassified,Other
CUST0000415718,unclassified,Other
CUST0000054771,unclassified,Other
CUST0000684188,unclassified,Other
CUST0000926483,unclassified,Other
CUST0000475839,Less Affluent,
CUST0000431454,Up Market,Other
CUST0000994026,unclassified,Other
CUST0000763704,Less Affluent,Pensioners
CUST0000521313,unclassified,Other
CUST0000717641,unclassified,Other
CUST0000838231,Mid Market,Other
CUST0000681047,Up Market,Other
CUST0000250135,Up Market,Young Adults
CUST0000554776,unclassified,Other
CUST0000302301,Mid Market,Other
CUST0000224627,Less Affluent,Other
CUST0000135178,Mid Market,Other
CUST0000074825,Mid Market,Other
CUST0000196773,Less Affluent,Other
CUST0000397145,Mid Market,Other
CUST0000517758,Mid Market,Other
CUST0000041705,Mid Market,Other
CUST0000297035,Less Affluent,Other
CUST0000166407,Less Affluent,Pensioners
CUST0000310381,unclassified,Other
CUST0000144492,Less Affluent,Other
CUST0000573657,Up Market,Other
CUST0000107768,Up Market,Other
CUST0000591268,unclassified,Other
CUST0000105613,Less Affluent,Other
CUST0000300913,unclassified,Other
CUST0000294521,Less Affluent,Other
CUST0000570003,unclassified,
CUST0000603565,Mid Market,Other
CUST0000116031,Less Affluent,Other
CUST0000241522,unclassified,Other
CUST0000436803,Less Affluent,Other
CUST0000730320,unclassified,Other
CUST0000266269,unclassified,Other
CUST0000613659,Less Affluent,Other
CUST0000991376,Up Market,Older Adults
CUST0000878307,unclassified,Other
CUST0000796175,unclassified,Other
CUST0000993716,Mid Market,Other
CUST0000975317,unclassified,
CUST0000728882,unclassified,Other
CUST0000001098,Less Affluent,Young Adults
CUST0000933124,Up Market,Other
CUST0000520412,unclassified,Other
CUST0000004696,Mid Market,Other
CUST0000055931,Mid Market,Older Families
CUST0000152669,Up Market,Young Adults
CUST0000607068,Up Market,Other
CUST0000303021,Up Market,Older Adults
CUST0000330871,Mid Market,Other
CUST0000988262,Mid Market,Other
CUST0000418944,Less Affluent,Other
CUST0000109262,unclassified,Other
CUST0000145387,Less Affluent,Older Adults
CUST0000511388,Less Affluent,Other
CUST0000401057,Mid Market,Other
CUST0000471465,Less Affluent,Other
CUST0000047909,Mid Market,
CUST0000511194,Mid Market,Other
CUST0000294815,Up Market,Older Adults
CUST0000357627,Less Affluent,Other
CUST0000980958,Mid Market,Other
CUST0000873426,Mid Market,Other
CUST0000928158,Up Market,Other
CUST0000915120,Up Market,Older Adults
CUST0000019499,Less Affluent,Other
CUST0000873251,Mid Market,
CUST0000998851,Mid Market,Other
CUST0000450325,Less Affluent,Other
CUST0000562468,Mid Market,Other
CUST0000549601,unclassified,Young Adults
CUST0000168578,Mid Market,Other
CUST0000438736,Mid Market,Other
CUST0000861358,Mid Market,Other
CUST0000021287,Mid Market,Other
CUST0000815118,Less Affluent,
CUST0000126117,Mid Market,Other
CUST0000815839,unclassified,Other
CUST0000955466,Up Market,Older Adults
CUST0000878913,Up Market,Other
CUST0000590320,Mid Market,Young Families
CUST0000077478,unclassified,Other
CUST0000069832,unclassified,
CUST0000229532,Mid Market,Young Families
CUST0000571753,Mid Market,Other
CUST0000881705,Up Market,Other
CUST0000973403,Mid Market,
CUST0000372533,Mid Market,Young Adults
CUST0000095209,Mid Market,Other
CUST0000002678,Less Affluent,Other
CUST0000784298,Mid Market,Other
CUST0000406914,Mid Market,Other
CUST0000906444,unclassified,
CUST0000706178,Mid Market,Other
CUST0000151112,unclassified,Other
CUST0000891033,unclassified,Other
CUST0000978130,unclassified,Other
CUST0000804675,Mid Market,Other
CUST0000824456,unclassified,Other
CUST0000291212,Mid Market,Other
CUST0000513193,Up Market,Other
CUST0000934997,Up Market,Other
CUST0000433684,unclassified,Other
CUST0000156875,unclassified,Other
CUST0000084985,Mid Market,Other
CUST0000155214,Less Affluent,Other
CUST0000456698,Up Market,Older Adults
CUST0000396495,unclassified,Other
CUST0000573752,Up Market,Other
CUST0000947889,Less Affluent,Young Adults
CUST0000467477,Mid Market,Other
CUST0000767429,unclassified,Other
CUST0000786608,Mid Market,Older Families
CUST0000779956,Up Market,Other
CUST0000193265,Less Affluent,Other
CUST0000862696,unclassified,Other
CUST0000378034,Up Market,Other
CUST0000326029,unclassified,Young Adults
CUST0000056533,Mid Market,Other
CUST0000359555,Up Market,Other
CUST0000947514,Mid Market,
CUST0000333370,Mid Market,Other
CUST0000468702,unclassified,Older Adults
CUST0000853046,Less Affluent,Young Families
CUST0000936490,Up Market,Other
CUST0000918269,unclassified,Other
CUST0000555393,Mid Market,Other
CUST0000994325,Less Affluent,Other
CUST0000827846,Mid Market,Other
CUST0000391346,Up Market,Other
CUST0000339139,Mid Market,Other
CUST0000312927,Less Affluent,Other
CUST0000930182,Mid Market,
CUST0000581338,Up Market,Other
CUST0000298919,Mid Market,Other
CUST0000670740,unclassified,Other
CUST0000857923,unclassified,
CUST0000972290,Less Affluent,
CUST0000031996,unclassified,Other
CUST0000494488,Mid Market,Other
CUST0000699237,Up Market,Other
CUST0000994273,Mid Market,Other
CUST0000583303,unclassified,Other
CUST0000347923,Up Market,Young Families
CUST0000071220,Up Market,Other
CUST0000816722,Less Affluent,Other
CUST0000188561,unclassified,Other
CUST0000882323,unclassified,Other
CUST0000628705,Up Market,Young Adults
CUST0000096525,Mid Market,
CUST0000263173,Mid Market,
CUST0000659515,Mid Market,Young Families
CUST0000275790,Mid Market,Other
CUST0000965441,Up Market,Other
CUST0000856447,Mid Market,Young Families
CUST0000845331,Mid Market,Other
CUST0000623970,unclassified,Other
CUST0000844192,unclassified,Other
CUST0000620533,Mid Market,Other
CUST0000563161,unclassified,Other
CUST0000745119,unclassified,
CUST0000603772,unclassified,Other
CUST0000272582,Up Market,Young Families
CUST0000211321,Mid Market,Other
CUST0000906762,Mid Market,Other
CUST0000645743,Less Affluent,Other
CUST0000263376,Mid Market,Other
CUST0000249643,Mid Market,Other
CUST0000557313,Up Market,Other
CUST0000023371,unclassified,Other
CUST0000730815,Less Affluent,Other
CUST0000321438,Mid Market,Other
CUST0000750925,unclassified,Other
CUST0000372036,Mid Market,Other
CUST0000289572,unclassified,Other
CUST0000168857,Up Market,Other
CUST0000633483,Mid Market,Other
CUST0000650512,Mid Market,Young Families
CUST0000686045,Mid Market,Other
CUST0000424386,Less Affluent,Pensioners
CUST0000031564,unclassified,
CUST0000272386,Mid Market,Other
CUST0000241476,Less Affluent,Other
CUST0000274533,Up Market,
CUST0000208808,Less Affluent,Other
CUST0000398825,unclassified,Other
CUST0000898359,unclassified,Other
CUST0000407163,unclassified,Other
CUST0000819500,Less Affluent,Other
CUST0000587903,Mid Market,Other
CUST0000373949,unclassified,Other
CUST0000984808,unclassified,Other
CUST0000190835,Mid Market,Young Families
CUST0000840518,Up Market,Young Adults
CUST0000894179,Up Market,Other
CUST0000800630,Mid Market,Other
CUST0000456756,Mid Market,Other
CUST0000912320,Mid Market,Other
CUST0000524891,unclassified,Other
CUST0000300136,Mid Market,Other
CUST0000461526,Less Affluent,Young Families
CUST0000719710,Up Market,Other
CUST0000523158,Mid Market,Other
CUST0000047261,Up Market,Older Adults
CUST0000309037,unclassified,Other
CUST0000672263,Mid Market,Other
CUST0000605594,Mid Market,Other
CUST0000791300,unclassified,Other
CUST0000944143,unclassified,Other
CUST0000300206,Mid Market,Other
CUST0000282032,Less Affluent,
CUST0000430981,Less Affluent,Other
CUST0000478542,unclassified,Other
CUST0000582565,Less Affluent,Other
CUST0000003603,unclassified,Pensioners
CUST0000284650,Mid Market,Other
CUST0000089485,Mid Market,Other
CUST0000616432,Mid Market,Other
CUST0000863167,unclassified,Other
CUST0000273592,Less Affluent,Other
CUST0000337461,Mid Market,Other
CUST0000414945,Up Market,Other
CUST0000562569,Less Affluent,Other
CUST0000894018,Mid Market,Older Adults
CUST0000326362,Less Affluent,Other
CUST0000324002,Less Affluent,Young Families
CUST0000150728,unclassified,Other
CUST0000370394,Less Affluent,Other
CUST0000387419,Mid Market,Other
CUST0000885945,Mid Market,Young Adults
CUST0000017071,unclassified,Other
CUST0000682110,Mid Market,
CUST0000486885,Up Market,Other
CUST0000944854,unclassified,Other
CUST0000780587,unclassified,Other
CUST0000304476,Mid Market,Young Families
CUST0000566919,Mid Market,Other
CUST0000245024,Up Market,Other
CUST0000441667,Less Affluent,Other
CUST0000979107,unclassified,Other
CUST0000516122,Up Market,Other
CUST0000643023,Less Affluent,Other
CUST0000736409,Less Affluent,Other
CUST0000162102,Up Market,Other
CUST0000289401,Up Market,Other
CUST0000422016,Up Market,Other
CUST0000202206,Mid Market,Other
CUST0000717649,Mid Market,
